chrom	start	end
chr2	58796413	58797090
chr6	31109947	31110751
chr18	46348151	46348598
chr5	18434254	18434462
chrX	142751266	142752164
chr7	45218813	45219449
chr5	99945948	99946042
chr13	100855828	100856188
chr13	43149896	43150181
chr11	5989965	5990401
chr11	117227095	117227473
chr1	78427908	78428760
chr18	67405595	67405700
chr18	69617529	69618131
chr11	94463892	94465631
chr12	105366058	105367050
chr2	83800565	83800910
chr6	120951366	120951918
chr3	100431838	100432329
chr14	77162527	77163694
chr3	36500072	36500409
chr11	68954095	68954512
chr1	38847903	38847953
chr17	5214582	5214892
chr16	24192618	24192956
chr8	118252221	118252324
chr14	63173984	63174131
chr1	64198710	64199149
chr6	73191112	73191864
chr13	43025605	43026137
chr15	87420797	87421645
chr15	98023281	98023527
chr2	71162787	71163489
chr7	125355489	125355924
chr1	186991361	186993210
chr5	117095096	117095183
chr8	22539531	22539590
chr3	97796817	97797909
chr11	102057961	102058509
chr10	59088760	59089467
chr1	183541334	183541503
chr13	94564665	94565301
chr11	116646478	116647297
chr16	10487452	10487843
chr8	36011807	36012326
chr14	69928503	69928684
chr15	99717594	99717942
chr12	70826711	70827233
chr12	98908420	98909221
chr14	70165717	70166016
chr14	103663911	103664184
chr11	98586636	98586679
chr6	101420914	101421614
chr11	120856673	120856867
chr9	107523084	107524275
chr16	87595579	87596291
chr2	172759698	172761061
chr3	96501969	96502059
chr10	23342969	23343645
chr4	137963669	137965230
chr3	116289848	116290058
chr15	83954359	83954802
chr11	80612267	80613030
chr11	65834006	65834491
chr8	84634847	84635831
chr17	34193893	34194500
chr3	65767798	65768408
chr7	114182948	114183236
chr1	166461319	166461547
chr17	30744340	30744612
chr2	172280258	172280406
chr1	136145599	136146410
chr8	3420105	3420225
chr6	81796816	81796877
chr6	72766502	72766721
chr11	73106901	73107240
chr13	45898682	45898773
chr14	56108083	56108423
chr18	59237541	59238061
chr9	117783790	117784491
chr16	63103286	63103798
chr12	112685966	112686452
chr5	107248193	107248508
chr7	74111393	74112164
chr3	108359901	108362325
chr9	118791520	118792144
chr16	33589262	33589538
chr17	43858617	43859044
chr5	111758293	111758567
chr2	58191401	58191634
chr4	46923977	46924826
chr16	95644392	95644470
chr2	91774513	91774784
chr12	72054756	72054850
chr9	61145437	61146169
chr8	45001549	45002496
chr4	134813430	134813903
chr2	173247851	173248984
chr13	44416924	44418555
chr1	153174632	153174849
chr2	132464393	132464862
chr12	106049456	106050236
chr1	181965697	181966355
chr5	117464256	117465171
chr1	73641925	73642151
chr6	40078655	40078783
chr13	95615116	95615158
chr4	59826228	59826309
chr1	39211514	39212779
chr2	153210997	153211463
chr11	121097400	121097454
chr11	117589352	117590551
chr13	104543257	104543449
chr11	58966863	58967157
chr18	32188155	32188250
chr10	121706487	121707233
chr7	102020575	102020984
chr15	59519118	59519430
chr14	62168574	62169394
chr8	33787522	33788031
chr10	80349714	80349895
chr17	45744710	45744895
chr10	111885572	111885884
chr5	112782767	112783260
chr1	137133555	137134098
chr11	110378465	110378652
chr1	40356852	40358157
chr9	14996079	14996560
chr13	100801041	100801975
chr15	12848260	12848592
chr9	58131801	58133017
chr2	160781574	160782418
chr12	112696472	112696627
chr14	54661472	54662389
chr12	76302924	76303448
chr1	38335710	38336960
chr6	51268467	51270218
chr18	63903929	63904348
chr14	67143385	67143773
chr8	13967249	13968045
chr13	54685205	54685482
chr12	35772867	35773481
chr18	23892045	23892391
chr12	104905201	104906053
chr4	5454245	5454422
chr17	28066893	28067322
chr17	6401394	6401806
chr2	69112183	69112450
chr8	76256455	76256477
chr5	124534186	124534671
chr3	82102684	82102803
chr7	101681736	101682084
chr4	117412257	117412812
chr1	58212224	58212442
chr18	57201452	57202338
chr14	70468415	70470829
chr11	46081185	46081464
chr13	46544949	46545780
chr4	57887787	57887842
chr10	104662443	104662565
chr2	169733944	169734450
chr13	94172879	94173674
chr3	108655713	108656564
chr1	39463495	39463826
chr14	76524228	76524430
chr9	104825283	104825414
chr3	41417648	41417802
chr12	13210422	13210742
chr1	166459699	166460241
chr3	78981039	78981505
chr6	113470384	113470648
chrX	136982415	136982485
chr1	37984135	37984317
chr15	84172052	84172833
chr3	66085136	66085589
chr4	44801262	44801437
chr13	29499561	29500084
chr12	16779745	16779898
chr11	95859551	95859758
chr6	147430298	147430545
chr1	55121022	55121138
chr17	56775192	56775471
chr9	110328450	110328509
chr15	37783519	37784225
chr11	95375582	95376740
chr19	32600951	32601344
chr17	62660769	62664159
chr11	117916388	117916642
chr3	84691887	84693419
chr7	130980116	130980605
chr16	44509592	44510250
chr17	45593907	45594621
chr11	95176288	95176533
chr6	136942218	136942564
chr6	49961001	49961569
chr16	94844369	94844752
chr10	115310786	115311008
chr6	30614021	30614474
chr12	62932499	62932732
chr15	83044620	83044983
chr13	57459503	57459624
chr1	39532048	39532557
chr7	46151842	46152704
chr11	101777900	101778335
chr15	81476183	81476497
chr7	101534472	101535484
chr3	55439757	55440847
chr4	131786262	131786843
chr7	89398140	89399000
chr13	103372776	103373063
chr12	56385701	56386073
chr7	64376688	64377025
chr10	95620587	95620870
chr3	107506717	107506864
chr9	94537851	94538374
chr10	14312676	14313117
chr8	124374274	124375110
chr13	63244506	63245184
chr17	33752147	33752280
chr17	36047872	36048447
chr11	80806757	80807525
chr3	153206292	153207363
chr12	64739683	64739876
chr3	87763979	87764036
chr4	62636486	62636814
chr9	21449736	21449936
chr19	4472763	4473260
chr13	118360941	118361380
chr3	75863157	75863660
chr15	98807116	98807587
chr8	33995193	33995690
chr3	118486172	118486833
chr17	44525469	44526150
chr1	174620440	174620686
chr9	40991704	40992103
chr5	142460463	142462839
chr1	77454065	77454623
chr5	144175998	144176146
chr1	77466663	77466913
chr19	52002731	52002921
chr8	77183900	77184677
chr19	22851084	22851748
chr8	14178750	14179662
chr13	63555218	63555748
chr4	65331356	65332113
chr15	75718703	75718980
chr11	5530299	5530606
chr5	150304408	150304990
chr7	133245383	133245746
chr12	117158661	117160882
chr4	35049851	35050141
chr1	74779536	74780306
chr6	34602173	34603558
chr10	81620566	81620782
chr17	5096813	5096901
chr2	170380381	170380941
chr16	4409572	4411301
chr8	6379833	6380147
chr5	124145208	124146298
chr5	142430556	142431401
chr5	23989977	23990267
chr19	45451567	45451633
chr7	67654153	67654203
chr12	105338134	105339866
chr5	23767010	23767152
chr11	104320091	104320329
chr11	103317242	103317439
chr2	43953706	43954338
chr9	121184476	121185700
chr11	75099511	75100487
chr14	80127862	80128682
chr4	152464964	152465379
chr14	117728755	117729013
chr15	12934278	12934587
chr1	43296764	43297642
chr11	65803791	65804671
chr4	136746854	136748320
chr8	106915771	106916218
chr1	184789819	184790658
chr17	5666498	5667115
chr15	78666581	78666933
chr4	152613140	152613711
chr8	112042999	112043114
chr6	36552568	36553056
chr11	104000230	104001179
chr12	89664058	89664296
chr7	3296166	3297376
chr2	115093002	115093434
chr4	153447088	153447571
chr9	41472418	41473301
chr4	138854604	138855391
chr9	43310144	43310291
chr18	73935113	73936197
chr7	64009042	64009671
chr4	127192870	127193100
chr14	69233592	69234247
chr16	21226411	21226538
chr7	143576737	143576811
chr11	120765535	120766646
chr11	25311020	25312007
chr8	34994033	34994195
chr13	31019271	31019588
chr7	25647433	25647874
chr1	88847280	88847532
chr8	119402483	119402872
chr4	100212738	100212921
chr6	117122256	117122468
chr13	119617284	119618358
chr19	40949672	40949724
chr5	112440872	112441020
chr6	127897618	127898187
chr12	111684033	111684488
chr3	103363378	103364085
chr8	34111871	34112064
chr10	100019376	100020141
chr10	46042564	46042973
chr2	92544714	92544805
chr13	93717719	93717885
chr3	116708659	116708987
chr12	74846738	74848066
chr12	104572673	104573117
chr6	38700576	38700764
chr17	27691356	27693239
chr19	45802831	45803431
chr3	149091367	149092119
chr12	105266081	105266683
chrX	75757910	75758064
chr7	74558206	74558553
chr1	74436099	74436961
chr6	88240446	88240516
chr6	121360619	121361061
chr5	134620624	134620938
chr2	145040713	145040935
chr12	27143387	27143768
chr4	142772536	142773212
chr19	6537051	6537531
chr9	111944158	111944299
chr2	59920693	59920826
chr7	139669599	139670631
chr7	18959671	18960238
chr11	25286167	25286561
chr2	11142684	11143292
chr17	46298710	46299495
chr12	85363178	85363976
chr10	39418457	39418749
chr2	168280212	168281373
chr7	143377332	143377591
chr17	48778253	48779081
chr15	98010427	98010857
chr9	103250054	103250164
chr17	31690215	31690304
chr4	126163521	126163674
chr4	53697828	53697888
chr7	99041838	99042987
chr2	10924122	10925465
chr13	103335208	103336251
chr2	35259264	35259787
chr6	143499719	143500545
chr13	17491063	17491256
chr3	82107695	82108630
chr14	66192810	66193780
chr16	11197416	11197898
chr4	127237813	127238103
chr15	86783479	86784334
chr1	39450601	39450920
chr14	121612302	121613232
chr17	85911092	85911729
chr7	64780188	64781680
chr5	51975016	51975303
chr8	123791427	123792594
chr7	44834183	44834229
chr5	147937791	147938701
chr6	148008807	148009356
chr1	153127583	153127732
chr4	83431968	83432181
chr4	132564860	132564934
chr1	72966671	72967222
chr17	47741572	47742450
chr3	100441888	100441923
chr9	43784020	43784542
chr11	31758163	31758538
chr18	83468760	83468895
chr12	70287850	70289120
chr1	159582838	159583199
chr11	60229921	60230089
chr1	109763713	109763867
chr12	83766215	83766379
chr4	141166007	141167372
chr15	99605478	99607458
chr9	118767204	118767408
chr10	78088595	78088770
chrX	12136086	12136956
chr5	111891449	111892050
chr10	69317014	69318287
chr15	85944060	85945076
chr12	110371244	110372369
chr15	59702481	59702599
chr4	99791980	99792205
chr8	69866931	69868010
chr17	13906146	13906433
chr6	24640501	24640964
chr11	69233766	69234550
chr1	175428606	175430466
chr7	64596517	64596757
chr8	119971410	119971655
chr1	37159679	37159836
chr15	79838030	79838403
chr13	48932492	48932664
chr11	98354304	98355076
chr9	89914947	89915359
chr3	101401028	101402582
chr1	63552452	63552682
chr6	81913879	81914569
chr8	87947130	87947215
chr1	121320530	121321433
chr1	71577522	71578357
chr3	96522728	96523009
chr10	40166326	40167085
chr1	136453483	136453981
chr11	51549885	51550085
chr5	123180965	123181208
chr6	85476005	85476436
chr17	48515008	48515773
chr13	69422908	69423046
chr5	124199957	124200623
chr2	179520846	179521415
chr10	26199882	26200562
chr6	115972621	115973292
chr2	11479965	11480456
chr8	13327572	13327788
chr18	23946023	23946506
chr9	35361174	35361286
chr15	70597243	70597536
chr6	38469256	38469690
chr13	63339339	63339504
chr15	79894743	79895203
chr2	72476044	72476972
chr15	74418085	74418563
chr17	29584442	29584632
chr8	106132776	106133486
chr17	29831527	29832408
chr8	12615495	12616126
chr15	103080352	103080842
chr2	29249196	29249718
chr5	150984945	150985076
chr4	53304749	53305078
chr12	30603644	30604369
chr5	139205653	139206231
chr7	68679870	68680234
chr10	116815981	116816985
chr9	15024487	15025102
chr5	73245568	73246245
chr5	38550751	38551122
chr3	51040293	51040417
chr14	45561076	45562000
chr8	32871994	32872190
chr5	49300097	49300182
chr6	78554645	78555529
chr5	73230557	73231567
chr3	153728685	153729185
chr6	72811276	72811754
chr8	120676185	120676258
chr10	119266286	119266405
chr13	110819371	110819970
chr18	12525053	12525121
chr18	20726180	20727173
chr11	68503439	68503822
chr10	59572663	59572963
chr15	76277793	76278396
chr19	55690640	55691039
chr14	119275406	119275736
chr18	44604892	44606394
chr11	89104026	89104929
chr8	45237485	45237679
chr18	80079749	80080356
chr2	178562086	178562979
chr2	168716972	168717416
chr7	74407663	74407912
chr19	38501805	38503848
chr4	82402905	82403594
chr15	86685553	86686368
chr10	53178197	53178687
chr6	58856379	58856704
chr12	35000247	35000445
chr15	85699710	85699877
chr9	23303169	23303914
chr10	59809942	59810983
chr10	86696982	86697193
chr6	101414316	101414912
chr14	66676914	66677653
chr4	28301638	28302605
chr12	109923636	109923959
chr5	124160283	124162240
chr7	72884432	72884773
chr1	136121512	136122073
chr13	58126166	58126473
chr2	118900099	118900777
chr10	67891272	67891459
chr4	48345062	48345228
chr16	94627217	94627425
chr1	146711899	146712363
chr5	23649930	23650012
chr16	43584617	43585038
chr2	102033068	102034414
chr19	6498298	6498722
chr15	100703477	100704049
chr19	31755513	31756102
chr5	66168091	66168368
chr16	91834109	91834859
chr15	5147830	5148388
chr7	30448953	30449247
chr1	131113960	131115330
chr9	47637202	47637402
chr13	114084508	114084691
chr8	45383300	45383757
chr11	115807696	115808240
chr13	56115663	56116244
chr5	73957452	73957661
chr17	27369663	27370856
chr11	19773886	19774638
chr10	112293465	112293567
chr6	71446671	71447371
chr1	73825447	73825662
chr18	16792888	16793495
chr4	118252303	118252785
chr10	62005598	62005890
chr5	120570616	120572093
chr16	24537599	24538286
chr11	4273452	4273904
chr8	28882907	28882955
chr4	115918959	115919079
chr5	115935651	115937262
chr15	36501577	36501703
chr3	134821221	134821630
chr6	136255055	136255190
chr3	36452062	36452921
chr9	60515890	60516460
chr5	142599051	142599619
chr3	25776244	25776599
chr14	47193637	47194553
chr8	12348784	12349272
chr15	25677577	25678101
chr14	86749731	86750009
chr5	139029009	139030356
chr10	81440182	81440528
chr13	104532845	104532874
chr14	18548589	18548796
chr6	111411291	111412222
chr7	3365082	3365207
chr9	43665617	43666328
chr2	157925144	157925401
chr8	29206748	29206945
chr5	3951908	3952059
chr2	166352365	166352587
chr6	101311090	101312550
chr7	78571664	78571898
chr3	97272041	97272884
chr5	112477022	112478882
chr18	47647079	47648125
chr14	76494633	76495131
chr12	24954064	24954367
chr15	12638649	12638713
chr7	45712262	45712544
chr16	58579474	58579590
chr14	59050576	59051122
chr16	94749648	94750497
chr10	125598516	125598562
chr13	35466848	35467558
chr1	82916030	82916757
chr17	73666057	73666216
chr17	29281135	29281592
chr1	120245195	120245771
chr1	51378175	51378353
chr1	42487449	42488789
chr16	94185609	94186048
chr17	12228121	12228483
chr18	4565971	4567396
chr17	88050592	88050878
chr13	43530989	43531310
chr10	83585548	83585682
chr19	29287298	29288103
chr5	121080996	121081426
chr2	158867504	158867948
chr9	61485551	61485861
chr19	19882728	19883077
chr5	64878321	64878749
chr2	36003939	36004025
chr17	11039570	11040024
chr6	114715427	114716126
chr18	42031433	42032397
chr12	117435774	117436907
chr16	11428434	11428531
chr8	79075379	79076470
chr4	138885612	138885865
chr4	143102389	143102582
chr15	83908521	83908599
chr14	75787971	75788404
chr1	85909143	85909885
chr14	47517844	47518106
chr4	153653234	153653777
chr1	191105687	191106540
chr9	28736749	28736792
chr2	83931554	83931645
chr9	21809573	21810651
chr6	82928792	82929479
chr11	67582577	67582944
chr12	109037231	109037445
chr9	66095510	66096034
chr19	26667159	26667629
chr8	96413812	96413937
chr14	53111990	53112047
chr18	75258182	75258338
chr7	132159113	132159375
chr5	137647975	137649184
chr10	119028949	119030093
chr15	100237917	100238571
chr3	51939202	51939687
chr1	77404794	77405322
chr7	29519664	29519993
chr12	70699018	70700372
chr5	113643946	113645433
chr3	148865283	148865615
chr6	38629097	38629278
chr5	139442680	139443233
chr1	160145695	160146734
chr7	101819940	101820791
chr2	117214212	117215763
chr2	168874558	168875383
chr3	65590763	65590943
chr4	137956547	137958108
chr2	76924437	76925020
chr11	110170800	110171742
chr11	98982849	98983075
chr11	114646239	114646478
chr5	35813449	35814213
chr1	182271398	182271533
chr10	13216447	13216929
chr19	40949141	40949598
chr15	79696239	79696429
chr12	100157913	100158063
chr2	59175257	59176578
chr7	66474442	66475576
chr14	25583665	25584784
chr1	168738950	168739112
chr5	147911380	147911493
chr1	35826774	35827441
chr17	86970806	86971812
chr7	49537431	49538076
chr14	104028952	104029225
chr19	55620063	55620655
chr9	47943847	47943966
chr17	91037403	91037690
chr13	24704952	24705227
chr19	56267155	56267429
chr6	115363389	115363831
chr11	62343801	62344110
chr4	40651647	40652070
chr4	151178593	151178825
chr7	55897508	55897974
chr16	6057591	6058067
chr10	40689870	40690110
chr14	70577088	70577334
chr9	98695081	98695302
chr2	5483463	5483643
chr1	39673946	39674197
chr12	108210857	108211485
chr4	103044356	103044801
chr8	121805726	121806856
chr5	149249965	149250814
chr2	155456509	155456713
chr14	78276923	78277845
chr3	108274175	108274308
chr14	120286672	120287507
chr12	76850875	76850980
chr17	65767775	65767971
chr2	166638080	166638888
chr12	54544086	54544707
chr4	111420364	111420518
chr18	68243441	68243954
chr2	172506618	172506928
chr15	93771738	93772536
chr4	40365732	40366337
chr7	67850531	67851365
chr18	39236615	39236988
chr4	127507426	127507983
chr18	84040994	84041667
chr19	57173332	57173518
chr1	58167575	58167735
chr9	21176925	21177121
chr15	102648498	102649012
chr8	23078968	23079441
chr14	74942852	74943234
chr9	113173338	113174758
chr8	110754925	110755651
chr7	122728919	122729258
chr14	61344309	61344443
chr11	53123293	53124282
chr18	74142789	74143131
chr5	53936521	53939271
chr5	111162267	111163019
chr5	101978058	101979069
chr11	103507449	103507774
chr8	124096733	124097256
chr11	61082496	61082932
