chrom	start	end
chr4	149751458	149751742
chr4	149750663	149750869
chr4	149733907	149734270
chr4	149615758	149616302
chr4	149504301	149504806
chr4	149457380	149457486
chr4	149407704	149407754
chr4	149155899	149156176
chr4	149150239	149150418
chr4	148966238	148966480
chr4	148921428	148922734
chr4	148915111	148915705
chr4	148905384	148905473
chr4	148860196	148861023
chr4	148836645	148837928
chr4	148810796	148811320
chr4	148686020	148686377
chr4	148155994	148156259
chr4	148059572	148060144
chr4	147975789	147975834
chr4	147925425	147925621
chr4	145305084	145305727
chr4	145254381	145254871
chr4	141953521	141953969
chr4	141746756	141747198
chr4	141710313	141710936
chr4	141654019	141654777
chr4	141590826	141591044
chr4	141493052	141494050
chr4	141296230	141296440
chr4	141153497	141153741
chr4	141044467	141044616
chr4	141004846	141005106
chr4	140910650	140911485
chr4	140793398	140793991
chr4	140750297	140750797
chr4	140714547	140714849
chr4	140302981	140303333
chr4	139950158	139950767
chr4	139906620	139907562
chr4	139224653	139224763
chr4	139203731	139204107
chr4	139131692	139132524
chr4	138943645	138944426
chr4	138934498	138934738
chr4	138909104	138909583
chr4	138848715	138849412
chr4	138735061	138736251
chr4	138718460	138718943
chr4	138704644	138704953
chr4	138673295	138673729
chr4	138646660	138646907
chr4	138638809	138639269
chr4	138569008	138569369
chr4	138547187	138548071
chr4	138524769	138525195
chr4	138492862	138493165
chr4	138488700	138489307
chr4	138199111	138199380
chr4	138195938	138196483
chr4	138191006	138192933
chr4	137963528	137963623
chr4	137909281	137909605
chr4	137879557	137880107
chr4	137863211	137865161
chr4	137647827	137648717
chr4	137494716	137495409
chr4	137021372	137021709
chr4	136905621	136906343
chr4	136786632	136787641
chr4	136698447	136699471
chr4	136664722	136665411
chr4	136468797	136469310
chr4	136219668	136220772
chr4	136202398	136202652
chr4	136094545	136095072
chr4	135758860	135759934
chr4	135424956	135426135
chr4	135147358	135148153
chr4	134943868	134944616
chr4	134805039	134805959
chr4	134766648	134767072
chr4	134652571	134652873
chr4	134600729	134601058
chr4	134453571	134454170
chr4	134016958	134017667
chr4	133842940	133843596
chr4	133614600	133615533
chr4	133311047	133311415
chr4	133220492	133221489
chr4	133002900	133003572
chr4	132566934	132567008
chr4	132524352	132525438
chr4	132218768	132218989
chr4	132044914	132045155
chr4	131910259	131911031
chr4	131530350	131531375
chr4	130833404	130833541
chr4	130574536	130575036
chr4	130023564	130024088
chr4	129682796	129682927
chr4	129621125	129621866
chr4	129380433	129381505
chr4	129271858	129273011
chr4	129236849	129238018
chr4	129114986	129115159
chr4	129111626	129112362
chr4	128795700	128796365
chr4	128752116	128752663
chr4	128552531	128552618
chr4	128509616	128510290
chr4	128447771	128448312
chr4	128241324	128241786
chr4	127932236	127932853
chr4	127780766	127781057
chr4	127440733	127441455
chr4	127358000	127358442
chr4	127353986	127354461
chr4	127322225	127322565
chr4	127236088	127238206
chr4	127235523	127235813
chr4	127200392	127201812
chr4	126626951	126627631
chr4	126240481	126241144
chr4	126236307	126237744
chr4	125917248	125917756
chr4	125545037	125545632
chr4	125093215	125093424
chr4	125055118	125055237
chr4	125005039	125005612
chr4	124857165	124857226
chr4	124709825	124710410
chr4	124671703	124672633
chr4	124565932	124566998
chr4	124326240	124326760
chr4	124325433	124325663
chr4	124178842	124179373
chr4	124167970	124168631
chr4	124143542	124144087
chr4	123999421	123999886
chr4	123764927	123765174
chr4	122952580	122953324
chr4	121230874	121231570
chr4	121062102	121062500
chr4	120859172	120859274
chr4	120857332	120857475
chr4	120160771	120161283
chr4	119998680	119999474
chr4	119950108	119950613
chr4	119816349	119816813
chr4	119430820	119431118
chr4	119255096	119255683
chr4	119073051	119073388
chr4	119011217	119011506
chr4	118433860	118434539
chr4	118342500	118342645
chr4	118138764	118139466
chr4	117884723	117885483
chr4	117877589	117879240
chr4	117871634	117873142
chr4	117823049	117823126
chr4	117808890	117809167
chr4	117654124	117654483
chr4	117475744	117476347
chr4	117409624	117410053
chr4	116162276	116162509
chr4	107733997	107734271
chr4	107446545	107446827
chr4	107426334	107427086
chr4	106866892	106867293
chr4	106527968	106529259
chr4	104890532	104890608
chr4	104678275	104679009
chr4	103980821	103981554
chr4	103447282	103447711
chr4	102882794	102882860
chr4	102622345	102623619
chr4	102592920	102594054
chr4	102560705	102561197
chr4	102510215	102511827
chr4	102371294	102371759
chr4	102148786	102149202
chr4	101719191	101720258
chr4	101532945	101533301
chr4	100214921	100215104
chr4	99100234	99101112
chr4	99083847	99084106
chr4	98608897	98609090
chr4	97381106	97381466
chr4	94326710	94327025
chr4	88003348	88003466
chr4	87840690	87840898
chr4	87826425	87826490
chr4	87402068	87402449
chr4	86237132	86237436
chr4	86045556	86046162
chr4	85918305	85918600
chr4	85177298	85177524
chr4	84973775	84974029
chr4	83656759	83656982
chr4	82550213	82550923
chr4	81743680	81744571
chr4	72384424	72384446
chr4	72121245	72121500
chr4	72063796	72063937
chr4	72014212	72014476
chr4	71875041	71875431
chr4	70661470	70661731
chr4	70525696	70525853
chr4	70257987	70258703
chr4	65328599	65329356
chr4	63405009	63405593
chr4	63219764	63220101
chr4	63190245	63190429
chr4	63187329	63187839
chr4	63157488	63157607
chr4	63105272	63105619
chr4	62823640	62824129
chr4	62711034	62711811
chr4	59859745	59860395
chr4	59825722	59825925
chr4	59818140	59818895
chr4	59586755	59587185
chr4	59459333	59459885
chr4	58925799	58925973
chr4	57919420	57919982
chr4	57826413	57826586
chr4	57682836	57683311
chr4	57379960	57381013
chr4	57305844	57306524
chr4	57130042	57130375
chr4	56958372	56958760
chr4	55567374	55568114
chr4	55424046	55424172
chr4	55220622	55221180
chr4	55012956	55015005
chr4	55002991	55003648
chr4	54944527	54944890
chr4	53921400	53921804
chr4	53886399	53887047
chr4	53699888	53699948
chr4	53484484	53485450
chr4	53468975	53469542
chr4	52880577	52881144
chr4	48686446	48687148
chr4	46716808	46717556
chr4	46665800	46666513
chr4	46535206	46536055
chr4	46476611	46476725
chr4	46468678	46468897
chr4	46371901	46371977
chr4	46094900	46095010
chr4	45896456	45896866
chr4	45289067	45289190
chr4	45229020	45229347
chr4	45142648	45143134
chr4	45072316	45072880
chr4	45044906	45044994
chr4	44187522	44188301
chr4	43782168	43782305
chr4	43651437	43651796
chr4	43552279	43553017
chr4	43003106	43003419
chr4	41790990	41791329
chr4	41185621	41186118
chr4	41064194	41064672
chr4	41022095	41022469
chr4	40869507	40869634
chr4	40823869	40824209
chr4	40514997	40515360
chr4	40508737	40509073
chr4	40506667	40507202
chr4	40473927	40475399
chr4	40363127	40363732
chr4	40351686	40352228
chr4	40298724	40298964
chr4	39818924	39818947
chr4	36435529	36435588
chr4	35470099	35470163
chr4	35401895	35402209
chr4	35400326	35400982
chr4	35375905	35376326
chr4	35253288	35253344
chr4	34987067	34987143
chr4	34873229	34873434
chr4	34791139	34791396
chr4	34637443	34638033
chr4	34582042	34582700
chr4	33893682	33894271
chr4	33795323	33795880
chr4	33656131	33656277
chr4	32304269	32305165
chr4	32250214	32251322
chr4	32078381	32079016
chr4	29416559	29416917
chr4	28733612	28734038
chr4	22478180	22480565
chr4	16207349	16207626
chr4	15768985	15769708
chr4	14802622	14803371
chr4	14292920	14293038
chr4	13709544	13710226
chr4	11887559	11888026
chr4	11514599	11515373
chr4	9298112	9298735
chr4	9094111	9094749
chr4	9009640	9011592
chr4	8910157	8910971
chr4	8876694	8876985
chr4	8581894	8582145
chr4	8271983	8272073
chr4	3909322	3909529
chr4	152688924	152689034
chr4	145181251	145181611
chr4	136321318	136321406
chr4	120803502	120803689
chr4	118174470	118174564
chr4	117449091	117449123
chr4	116444579	116444894
chr4	105282056	105282143
chr4	81061115	81061188
chr4	59816678	59817168
chr4	57083631	57084141
chr4	40159440	40159594
chr4	11547297	11547775
chr4	143245538	143245796
chr4	133420628	133421060
chr4	128384082	128384192
chr4	119132553	119132662
chr4	118407406	118407667
chr4	101035348	101035428
chr4	43580615	43580693
chr4	156241222	156241388
chr4	155737107	155737482
chr4	155051451	155051624
chr4	154733484	154733757
chr4	154511502	154511880
chr4	153444605	153445088
chr4	153441793	153441916
chr4	153437202	153437876
chr4	153410105	153410514
chr4	152610624	152610838
chr4	152515584	152516081
chr4	152489720	152489980
chr4	151246278	151246400
chr4	150223887	150223991
chr4	149877170	149878223
chr4	148324215	148324965
chr4	148165648	148166523
chr4	147917735	147918336
chr4	143184066	143184199
chr4	143012758	143013343
chr4	142991391	142991638
chr4	140275218	140275297
chr4	139905468	139906071
chr4	139065049	139065246
chr4	138507904	138508986
chr4	138368728	138369079
chr4	138291424	138291597
chr4	138079403	138079643
chr4	137965403	137966416
chr4	137803201	137803303
chr4	137113921	137114223
chr4	136610859	136610935
chr4	134249068	134249252
chr4	131825849	131826117
chr4	131297434	131297580
chr4	131097539	131097749
chr4	129979060	129979563
chr4	128662841	128663397
chr4	125122633	125123095
chr4	125089447	125089652
chr4	124685561	124686382
chr4	123567753	123567889
chr4	122901542	122901639
chr4	120759768	120760256
chr4	118389439	118389714
chr4	116666602	116666841
chr4	116140580	116141109
chr4	115881658	115882437
chr4	108057869	108057948
chr4	107036681	107036928
chr4	106781510	106781552
chr4	106718782	106719059
chr4	98453098	98453821
chr4	87768070	87768272
chr4	83878350	83878916
chr4	82940463	82941212
chr4	63229080	63229283
chr4	62744618	62745031
chr4	57936073	57936688
chr4	57136035	57137221
chr4	57077525	57077560
chr4	53250581	53250994
chr4	49108388	49109259
chr4	48703372	48703614
chr4	48050386	48050680
chr4	47995291	47995661
chr4	44923712	44923946
chr4	43968485	43968658
chr4	33722084	33722344
chr4	33664902	33665846
chr4	32855292	32856133
chr4	32411215	32411622
chr4	31804311	31804579
chr4	15092964	15093432
chr4	12983655	12984932
chr4	12395897	12396567
chr4	155856785	155856979
chr4	155740664	155741512
chr4	155618434	155618824
chr4	155283359	155284307
chr4	155245706	155245836
chr4	154252848	154253475
chr4	152987448	152988080
chr4	152851184	152851755
chr4	152615711	152616282
chr4	152396835	152397028
chr4	152290875	152291218
chr4	151639451	151640865
chr4	149233905	149234217
chr4	149197620	149197853
chr4	148470327	148470525
chr4	148416942	148417198
chr4	141046956	141047684
chr4	140641120	140641694
chr4	140571851	140572756
chr4	139851131	139853537
chr4	139736990	139738039
chr4	139434767	139434882
chr4	139278352	139278891
chr4	139242211	139242459
chr4	139207674	139208836
chr4	138723132	138725200
chr4	138709915	138711273
chr4	138691562	138692424
chr4	138271878	138272610
chr4	138257210	138257650
chr4	137686951	137687553
chr4	137685327	137685494
chr4	136739179	136740158
chr4	136735392	136735579
chr4	134631356	134632511
chr4	133907578	133908449
chr4	133278556	133278808
chr4	133251886	133252386
chr4	133040690	133040997
chr4	133028733	133028810
chr4	133026618	133026777
chr4	131720799	131721104
chr4	130112412	130112775
chr4	129351104	129351573
chr4	128505209	128505451
chr4	128310189	128310487
chr4	128303706	128304558
chr4	127989647	127990462
chr4	127601070	127601592
chr4	126783391	126783726
chr4	125817011	125817366
chr4	125695579	125696706
chr4	125598661	125599045
chr4	125486788	125488346
chr4	125361503	125361912
chr4	125337757	125337958
chr4	125249061	125249636
chr4	125196969	125197638
chr4	125144940	125145595
chr4	125055590	125055846
chr4	124583414	124583901
chr4	123409577	123409734
chr4	123383150	123383647
chr4	123185048	123185509
chr4	122958484	122958684
chr4	120711397	120711703
chr4	120486688	120486950
chr4	120214748	120215407
chr4	120122333	120123223
chr4	120077307	120077748
chr4	119878772	119879232
chr4	119245542	119246281
chr4	118428675	118428941
chr4	118363659	118364273
chr4	118350208	118350430
chr4	117895537	117895782
chr4	117334736	117335047
chr4	114854420	114854746
chr4	108789406	108789848
chr4	107962055	107962873
chr4	107738783	107739216
chr4	107187360	107187790
chr4	105957637	105958661
chr4	104397856	104398269
chr4	104308677	104308982
chr4	103793780	103794061
chr4	102769238	102769470
chr4	102413876	102414238
chr4	101159181	101159713
chr4	100782416	100782777
chr4	97729930	97730258
chr4	89008440	89008819
chr4	87048871	87049540
chr4	87018720	87018868
chr4	86523578	86524006
chr4	86392743	86393028
chr4	82572711	82573985
chr4	82058779	82058895
chr4	81582696	81583100
chr4	77648795	77649130
chr4	63493735	63494181
chr4	62624823	62625103
chr4	62293441	62293767
chr4	58944318	58945236
chr4	56750887	56751267
chr4	54758272	54759202
chr4	53307078	53307407
chr4	48579059	48580049
chr4	46883240	46883829
chr4	46711511	46712779
chr4	46597816	46598561
chr4	45775688	45775933
chr4	42755606	42755940
chr4	40873904	40874768
chr4	35017510	35018141
chr4	32839184	32839383
chr4	32462846	32463344
chr4	27845520	27845926
chr4	22010658	22010907
chr4	20342883	20343039
chr4	13804321	13804762
chr4	13146455	13147428
chr4	9011889	9013366
chr4	98793033	98793206
chr4	154586392	154587510
chr4	153545566	153546010
chr4	153320502	153321202
chr4	152565732	152566031
chr4	151932964	151933218
chr4	141203385	141205149
chr4	139248617	139248928
chr4	137490833	137490952
chr4	134513843	134514136
chr4	128509044	128509270
chr4	125907473	125907820
chr4	123315487	123315985
chr4	85187332	85187928
chr4	9882418	9882514
chr4	8777306	8777711
chr4	139795780	139796446
chr4	120262319	120262930
chr4	154861059	154861202
chr4	149480259	149480403
chr4	148833333	148833738
chr4	140465093	140465823
chr4	139840072	139840379
chr4	135798059	135798581
chr4	117323932	117324374
chr4	107667509	107667696
chr4	107159245	107159848
chr4	106865710	106866024
chr4	104884403	104884965
chr4	103961669	103962143
chr4	98560295	98560862
chr4	98549664	98550477
chr4	86020257	86020489
chr4	81364622	81364758
chr4	74257847	74258274
chr4	66034159	66034349
chr4	63399628	63400162
chr4	56702227	56702640
chr4	44032433	44032596
chr4	40487535	40488120
chr4	40178580	40178905
chr4	39884613	39885027
chr4	32862582	32863864
chr4	29067847	29068876
chr4	4800976	4801570
chr4	4370492	4370939
chr4	139791388	139791787
chr4	119908172	119908857
chr4	117819644	117819881
chr4	100721291	100721873
chr4	51869278	51869375
chr4	45251115	45252091
chr4	155191627	155191898
chr4	151361907	151362613
chr4	151180825	151181057
chr4	150587657	150588466
chr4	150068243	150068680
chr4	149048774	149048998
chr4	142103264	142103729
chr4	139584306	139584577
chr4	125719620	125720609
chr4	123524755	123525065
chr4	103738307	103738478
chr4	62727342	62727997
chr4	41442868	41443013
chr4	32132773	32133137
chr4	150434544	150434832
chr4	41599366	41599461
chr4	57027889	57028785
chr4	33500255	33500489
chr4	32413013	32413971
chr4	156237784	156238124
chr4	156020351	156020486
chr4	155775317	155775697
chr4	155388854	155388957
chr4	155367794	155368204
chr4	154952728	154953488
chr4	154916079	154916213
chr4	154888283	154888584
chr4	154537693	154537891
chr4	154401457	154401742
chr4	154393491	154394151
chr4	154287993	154288140
chr4	154096368	154096442
chr4	154095709	154096113
chr4	153818219	153818363
chr4	153631655	153632099
chr4	153555568	153555695
chr4	153448479	153448703
chr4	153311208	153311980
chr4	153269504	153270016
chr4	153230787	153231098
chr4	153093242	153093420
chr4	152959715	152960269
chr4	152901150	152901339
chr4	152603860	152604548
chr4	152514818	152515021
chr4	152491201	152491453
chr4	152473856	152473970
chr4	152166728	152166814
chr4	152131649	152132890
chr4	152115315	152116644
chr4	152073361	152073428
chr4	152062839	152063172
chr4	152043522	152043741
chr4	151946474	151946563
chr4	151940873	151941308
chr4	151919221	151919299
chr4	151906952	151907212
chr4	151857942	151857969
chr4	151807565	151807805
chr4	151407730	151408015
chr4	151317236	151317287
chr4	151234990	151235221
chr4	151228877	151229266
chr4	150943938	150945106
chr4	150624926	150625118
chr4	150600842	150601052
chr4	150513082	150513362
chr4	150484403	150484539
chr4	150393301	150393434
chr4	150364989	150365143
chr4	150131598	150131742
chr4	149860160	149860691
chr4	149611290	149611633
chr4	149515329	149515817
chr4	148637995	148638689
chr4	148450127	148450251
chr4	148329603	148329659
chr4	148006675	148006769
chr4	145168702	145169379
chr4	145161723	145162324
chr4	145149521	145150372
chr4	143279054	143279250
chr4	143228371	143228916
chr4	143191999	143192531
chr4	143126242	143127173
chr4	142641369	142641447
chr4	142624834	142625222
chr4	141794556	141794626
chr4	141693137	141693290
chr4	141692263	141692804
chr4	141577909	141577996
chr4	141353850	141354201
chr4	141333659	141333990
chr4	141292082	141292562
chr4	141137551	141137691
chr4	141120718	141120937
chr4	141096989	141097527
chr4	141073582	141073812
chr4	141041109	141041229
chr4	140996938	140997130
chr4	140608842	140608940
chr4	140524966	140525267
chr4	140035961	140036232
chr4	139948660	139949331
chr4	139841264	139841434
chr4	139758587	139758865
chr4	139597980	139598021
chr4	139412780	139412919
chr4	139401251	139401634
chr4	139252880	139253332
